x1,x2,y
2.1499832289887992,2.6009091713939516,1
0.12470930150145687,0.742403061725462,1
0.2717431452979091,1.1329665086564815,1
0.7959905408378583,0.31085451594589975,1
3.132119038155467,3.0002142990173946,1
0.2977532612159939,2.3986867636623184,1
3.783393925865708,3.681643285332493,1
2.9365127756719613,3.7723857212979115,1
3.70489018019216,0.9174457736850026,1
0.2145968895141248,1.3053269681233943,1
3.45984215418261,3.7912778532462914,1
1.3138893642049498,3.5590741078302672,1
2.2996588866872214,3.7655681003538515,1
0.020622838495552465,3.4968363790730446,1
2.5378119278461315,2.0088351483326474,1
3.100525100163278,2.1695000034320833,1
0.03965034959189717,0.9092105283627547,1
0.2238140647374629,0.12189114251323296,1
1.8783732651686686,1.2114029656275829,0
3.6888342144797814,1.3048542430077044,1
2.4003301184673362,3.991557028036102,1
2.0035250435140255,3.533573520810918,1
0.10717868845763912,1.2663704435283165,1
2.1595026597116793,3.6303628179930625,1
2.792945407892968,3.3412909873701833,1
2.913235933119033,0.6947096003072604,0
1.9270128980806005,2.6770640680879736,1
2.465666005713524,3.879680227026942,1
1.210674119086438,3.922486598537372,1
2.963682613971134,3.1213219176178275,1
1.4890092313304422,1.6693482667704083,0
3.8018129037272277,0.6042843985688773,1
0.3133253980884336,3.5167388774506447,1
3.0726607950136153,1.6173089817015578,1
2.228610975017779,2.2722619620871423,1
2.2726228266705206,0.13266302144943243,1
1.681009003912933,1.797883068780874,0
0.07530024269777247,0.6827073586743166,1
0.19700723299233358,0.20905836838807224,1
0.11828818546733899,3.501115120671422,1
0.23463035058294057,3.6760125200263305,1
1.3565561674460658,0.1878135478780596,1
0.352072446892127,3.9517306414096534,1
1.6319403022707295,0.8031679626509312,0
1.0634992574383162,1.5010770629760115,0
1.7785014178569818,2.7264684066462657,1
3.608930194461342,1.3126381615874485,1
2.1376120286886233,2.737494313472734,1
2.610737188938264,2.452416307606557,1
2.3764328852287675,2.0746139729599187,1
0.8369234846649296,3.616530831090805,1
3.826823167030657,2.9151293701223744,1
0.03488200950204101,0.0243223666841188,1
0.16232156712589418,2.052261553292848,1
2.959401841660249,1.8906002674716227,1
1.821106252000268,3.3700473281366246,1
1.315064305983554,3.406675372757785,1
1.8926110436299592,3.9994325236885557,1
3.3517474077216973,1.936486238430823,1
0.8385881126685346,1.6809057628621185,0
1.2622365892129523,3.3032529655057767,1
3.520391106703382,2.397778100875703,1
1.8715347093969328,0.7999576490547584,0
2.4984324351445166,3.0397702036785352,1
1.83402194672929,1.1078145326013749,0
1.9923273340590772,1.2259565490751902,0
2.1041263253829365,2.6189463982059378,1
0.6806971391914254,3.9001749845201976,1
1.761996449376348,0.12730758603810033,1
2.351895308554807,2.812825588617406,1
1.355906254673033,3.8995702547985784,1
1.001105870443265,3.937082714811296,1
